Código Operação;Data de Entrada;Valor Produtos;Num docorigem
5101;02/02/2023;691.64;040295
5100;05/08/2019;1191.9;
5102;29/04/2020;1407.78;
5100;31/03/2023;900;
5102;22/03/2022;24860.89;035566
5109;04/03/2020;116000;
5101;21/05/2014;57848.95;
5102;14/08/2023;173;
5101;11/03/2015;734;
5121;29/06/2020;0;
5121;29/06/2020;0;
5101;01/11/2016;39334.95;
5101;01/11/2016;39334.95;
5101;01/11/2016;39334.95;
5101;01/11/2016;39334.95;
5101;17/05/2018;2040;
5101;17/05/2018;2040;
5101;17/05/2018;2040;
5101;17/05/2018;2040;
5101;17/05/2018;2040;
5101;17/05/2018;2040;
5101;17/05/2018;2040;
5101;17/05/2018;2040;
5101;17/05/2018;2040;
5109;04/03/2020;116000;
5101;11/03/2015;734;007325
5101;11/03/2015;734;007325
5101;11/03/2015;734;007325
5101;11/03/2015;734;007325
5101;11/03/2015;734;007325
5102;29/04/2020;1407.78;
5102;26/08/2020;5321;
5100;28/07/2014;2000;
5100;28/07/2014;2000;
5101;04/07/2012;1850.01;
5101;16/05/2019;45267.9;
5101;10/07/2017;1266.66;007759
5102;26/08/2020;5321;
5101;11/05/2016;46594.34;
5101;08/09/2017;17998.59;
5101;15/06/2018;1508.05;
5101;09/12/2016;39334.95;
5101;24/05/2016;5855.19;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5135;14/05/2018;15376.09;
5101;02/12/2011;161.71;
5109;04/03/2020;116000;008619
5101;11/06/2012;5184.55;
5101;21/11/2011;6363.04;
5102;26/08/2020;5321;
5101;19/08/2011;1480;
5101;11/03/2015;734;
5102;26/08/2020;5321;
5101;08/09/2017;17998.59;
5101;31/03/2014;790;
5101;11/03/2015;734;
5101;07/04/2017;2860;
5100;05/08/2019;1191.9;
5101;22/08/2014;3300;
5101;22/08/2014;3300;
5101;02/12/2011;161.71;
5109;04/03/2020;116000;
5102;14/08/2023;173;
5102;14/08/2023;173;
5101;30/05/2014;1990;
5102;18/03/2021;1832.33;
5101;08/09/2017;17998.59;
5101;16/03/2023;3247.21;040746
5102;29/04/2020;1407.78;
5100;24/04/2023;2650;
5101;05/04/2023;7319.2;040875
5101;09/02/2012;42621.2;041043
5101;08/04/2015;18631.82;
5101;12/05/2017;1403.15;
5101;21/11/2011;6363.04;
5101;12/05/2017;1403.15;
5101;12/05/2017;1403.15;040931
5101;01/11/2017;8106.45;
5109;30/05/2017;7239.78;
5101;03/05/2023;4000.15;041041
5101;03/05/2023;4000.15;041041
5102;03/05/2023;4797;040181
5102;04/05/2023;3045.88;040537
5102;22/05/2023;10648;039579
5101;11/03/2015;734;
5109;04/03/2020;116000;
5100;24/04/2023;2650;
5102;06/12/2019;391.43;
5101;14/06/2017;963.12;
5115;14/06/2023;63;041285
5101;15/01/2018;18200;
5116;17/10/2023;1613;
5102;31/01/2019;2352.15;
5101;13/06/2023;816.83;041262
5101;13/06/2023;816.83;041262
5101;13/06/2023;816.83;041262
5101;13/06/2023;816.83;041262
5101;14/06/2023;85.08;041485
5101;14/06/2023;85.08;041485
5101;20/06/2023;9010.52;041416
5101;20/06/2023;9010.52;041426
5102;29/04/2020;1407.78;041683
5102;29/04/2020;1407.78;041683
5102;29/04/2020;1407.78;041683
5102;29/04/2020;1407.78;041683
5102;29/04/2020;1407.78;041683
5101;03/05/2012;521.76;
5101;22/08/2014;3300;
5101;12/07/2023;25000;040435
5101;19/07/2023;17897.04;041821
5100;01/08/2023;2650;
5100;01/08/2023;2650;
5101;11/03/2015;734;
5101;11/06/2012;5184.55;
5102;14/08/2023;173;
5100;24/04/2023;2650;
5102;18/07/2022;183.76;
5100;30/08/2023;180000;
5101;08/08/2023;34471.19;041884
5102;14/08/2023;173;041572
5102;17/08/2023;26616.39;041742
5100;01/09/2023;2650;
5101;01/09/2023;7315.73;042177
5100;21/07/2011;210;042206
5102;26/08/2020;5321;
5101;10/12/2012;529.67;
5101;11/03/2015;734;
5101;11/03/2015;734;
5106;28/04/2025;0;
5101;21/11/2011;6363.04;
5100;26/09/2023;37661;
5106;21/02/2025;0;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5102;29/04/2020;1407.78;
5116;10/10/2023;1288;
5116;10/10/2023;1288;
5116;10/10/2023;1283;
5116;10/10/2023;1283;
5129;10/10/2023;1952.87;
5101;03/05/2012;521.76;
5116;17/10/2023;1153;
5116;17/10/2023;1613;
5116;17/10/2023;1564;
5116;17/10/2023;1564;
5116;17/10/2023;1491;
5116;18/10/2023;160;
5101;11/03/2015;734;
5101;11/03/2015;734;
5102;31/01/2019;2352.15;
5109;26/10/2023;68068.23;042429
5109;26/10/2023;68068.23;042429
5101;24/10/2023;95.06;041229
5101;24/10/2023;95.06;041229
5183;27/10/2023;43928.56;042603
5101;11/03/2015;734;
5102;26/08/2020;5321;
5116;28/11/2023;343;
5101;21/05/2014;57848.95;
5101;07/11/2023;330.74;042637
5102;22/11/2023;35900;042711
5101;23/11/2023;1785.48;042859
5100;21/10/2019;30000;
5101;08/09/2017;17998.59;
5101;09/02/2012;42621.2;
5109;04/03/2020;116000;
5100;21/07/2011;210;
5102;29/04/2020;1407.78;
5129;19/12/2023;5392.06;
5101;21/05/2014;57848.95;042720
5120;10/09/2020;1500;
5101;05/12/2023;5900;042718
5102;12/12/2023;8300;042362
5101;13/12/2023;2258.42;042734
5101;13/12/2023;2258.42;042734
5101;14/12/2023;8300;042146
5102;14/08/2023;173;
5100;05/01/2024;900;
5101;02/12/2011;161.71;
5106;11/01/2024;0;
5106;12/01/2024;0;
5106;12/01/2024;0;
5106;12/01/2024;0;
5102;26/08/2020;5321;
5106;18/01/2024;0;
5106;18/01/2024;0;
5106;18/01/2024;0;
5106;18/01/2024;0;
5101;21/11/2011;6363.04;
5116;23/01/2024;94;
5116;23/01/2024;94;
5106;25/01/2024;0;
5106;26/01/2024;0;
5102;26/06/2020;1510.61;
5102;17/01/2024;3942.62;043057
5101;24/01/2024;130000;042968
5102;30/01/2024;2214.72;042908
5100;29/02/2024;2500;
5101;08/09/2017;17998.59;
5106;05/02/2024;0;
5106;05/02/2024;0;
5102;26/08/2020;5321;
5106;15/02/2024;0;
5106;15/02/2024;0;
5106;15/02/2024;0;
5129;19/02/2024;472.56;
5106;23/02/2024;0;
5106;28/02/2024;0;
5106;28/02/2024;0;
5101;11/06/2012;5184.55;
5101;09/02/2024;5400;043341
5101;09/02/2024;5400;043341
5101;21/03/2024;86.26;043500
5101;21/03/2024;86.26;043500
5101;27/03/2024;3446.52;043502
5106;05/03/2024;0;
5120;19/12/2019;8765.32;
5106;06/03/2024;0;
5106;06/03/2024;0;
5106;06/03/2024;0;
5106;06/03/2024;0;
5106;06/03/2024;0;
5106;06/03/2024;0;
5101;11/03/2015;734;
5100;11/03/2024;5300;
5116;17/10/2023;1491;
5101;21/11/2011;6363.04;
5106;12/03/2024;0;
5106;12/03/2024;0;
5101;08/09/2017;17998.59;
5106;21/03/2024;0;
5106;21/03/2024;0;
5106;21/03/2024;0;
5106;21/03/2024;0;
5101;11/03/2015;734;
5100;25/03/2024;2500;
5102;29/04/2020;1407.78;
5106;27/03/2024;0;
5106;27/03/2024;0;
5106;27/03/2024;0;
5101;18/03/2024;6169.08;043550
5101;21/03/2024;86.26;043500
5101;21/03/2024;86.26;043500
5101;11/03/2015;734;
5106;04/04/2024;0;
5106;04/04/2024;0;
5106;04/04/2024;0;
5106;04/04/2024;0;
5106;04/04/2024;0;
5101;11/03/2015;734;
5106;10/04/2024;0;
5106;10/04/2024;0;
5102;29/04/2020;1407.78;
5100;21/07/2011;210;
5101;11/03/2015;734;
5101;11/03/2015;734;
5106;18/04/2024;0;
5106;18/04/2024;0;
5106;18/04/2024;0;
5101;11/03/2015;734;
5106;22/04/2024;0;
5106;23/04/2024;0;
5106;29/04/2024;0;
5106;29/04/2024;0;
5101;08/04/2024;21301.39;043767
5101;04/07/2012;1850.01;
5101;26/03/2012;2547.46;044206
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5128;17/05/2021;3278.02;
5128;17/05/2021;3278.02;
5128;17/05/2021;3278.02;
5128;17/05/2021;3278.02;
5101;07/04/2015;954.41;016104
5101;08/07/2020;1407.58;032413
5102;26/08/2020;5321;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5101;14/06/2016;1451;019706
5101;19/08/2011;1480;
5101;15/01/2018;18200;
5101;15/01/2018;18200;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;05/01/2021;1200;
5101;21/11/2013;4156;010492
5101;04/09/2014;22295;014243
5101;15/01/2018;18200;
5101;15/01/2018;18200;
5101;01/11/2016;39334.95;021016
5101;28/11/2014;66.28;015183
5101;28/11/2014;132.56;015184
5135;02/12/2014;8759.54;015203
5135;02/12/2014;8759.54;015203
5135;02/12/2014;8759.54;015203
5135;02/12/2014;8759.54;015203
5135;10/12/2014;8759.54;015233
5135;10/12/2014;8759.54;015233
5135;10/12/2014;8759.54;015233
5135;10/12/2014;8759.54;015233
5135;10/12/2014;4307.92;015232
5135;10/12/2014;4307.92;015232
5135;10/12/2014;4307.92;015232
5101;16/12/2014;26.09;015296
5101;02/12/2011;161.71;
5101;06/01/2015;3447.57;015477
5101;06/01/2015;3447.57;015477
5101;06/01/2015;3447.57;015477
5101;06/01/2015;3447.57;015477
5101;06/01/2015;3447.57;015477
5115;28/01/2015;16000;015628
5101;22/04/2015;1215.63;016054
5101;23/04/2015;770.63;016337
5101;25/05/2015;3436.56;016000
5101;26/05/2015;179.95;016317
5101;26/05/2015;179.95;016317
5101;03/06/2015;10751.94;016542
5101;09/06/2015;3460;016546
5101;15/06/2015;9350.47;016674
5101;15/06/2015;9350.47;016674
5101;15/06/2015;9350.47;016674
5101;15/06/2015;9350.47;016674
5101;16/06/2015;1096.43;016584
5101;16/09/2015;34360;017305
5101;30/06/2015;9006.65;016659
5101;30/06/2015;9006.65;016659
5101;30/06/2015;9006.65;016659
5101;30/06/2015;9006.65;016659
5101;30/06/2015;9006.65;016659
5101;17/07/2015;4331.23;017028
5101;17/07/2015;4331.23;017028
5101;17/07/2015;4331.23;017028
5101;22/07/2015;15078.52;017082
5101;22/07/2015;15078.52;017082
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;04/08/2015;92266.16;017279
5101;24/08/2015;3116.5;017415
5101;24/08/2015;360.9;017413
5101;16/10/2015;9006.65;017791
5101;16/10/2015;9006.65;017791
5101;16/10/2015;9006.65;017791
5101;16/10/2015;9006.65;017791
5101;16/10/2015;9006.65;017791
5101;26/10/2015;1215.63;016390
5101;26/10/2015;89.49;017797
5101;15/12/2015;152.17;018378
5101;18/12/2015;316578.84;018447
5101;18/12/2015;316578.84;018447
5101;23/12/2015;1027.85;018466
5101;04/01/2016;81813.55;018508
5101;26/01/2016;94990;018515
5101;26/01/2016;94990;018515
5101;03/02/2016;81813.55;018548
5101;03/03/2016;2228.5;018641
5101;09/02/2012;42621.2;
5101;07/04/2016;14036.29;019169
5101;07/04/2016;14036.29;019169
5101;07/04/2016;14036.29;019169
5101;07/04/2016;14036.29;019169
5101;07/04/2016;14036.29;019169
5115;20/04/2016;2000;
5101;05/05/2016;20030.7;019481
5101;05/05/2016;20030.7;019481
5101;05/05/2016;20030.7;019481
5101;05/05/2016;20030.7;019481
5101;05/05/2016;20030.7;019481
5101;05/05/2016;20030.7;019481
5101;23/05/2016;90;019269
5101;23/05/2016;1805.08;019164
5101;22/06/2016;351881.58;019879
5101;22/06/2016;351881.58;019879
5101;22/06/2016;814.06;019883
5101;23/06/2016;327.99;019851
5101;07/07/2016;5794.4;019776
5101;18/07/2016;23400;019824
5101;18/07/2016;23400;019824
5101;28/07/2016;13054.74;020024
5101;28/07/2016;13054.74;020024
5101;28/07/2016;13054.74;020024
5101;28/07/2016;13054.74;020024
5101;28/07/2016;13054.74;020024
5101;28/07/2016;13054.74;020024
5101;28/07/2016;13054.74;020024
5101;28/07/2016;13054.74;020024
5101;28/07/2016;13054.74;020024
5101;21/11/2011;6363.04;
5101;24/07/2013;2199;009353
5101;21/09/2015;1200.04;017346
5100;25/10/2013;1006.24;
5101;16/01/2013;69000;007936
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;02/12/2011;161.71;
5101;02/12/2011;161.71;
5101;29/05/2013;8074.98;007375
5101;08/05/2013;495.86;008937
5101;23/04/2013;45560;008952
5101;03/04/2013;2394;008425
5106;07/05/2024;0;
5106;07/05/2024;0;
5101;12/05/2017;1403.15;043845
5102;26/08/2020;5321;044038
5106;17/05/2024;0;
5106;17/05/2024;0;
5106;17/05/2024;0;
5106;17/05/2024;0;
5106;17/05/2024;0;
5102;29/04/2020;1407.78;
5106;21/05/2024;0;
5106;21/05/2024;0;
5129;23/05/2024;14770.46;
5100;05/01/2021;1200;
5102;29/04/2020;1407.78;
5106;27/05/2024;0;
5102;29/04/2020;1407.78;
5102;07/02/2019;1882.08;
5101;13/05/2024;7950.55;044156
5101;13/05/2024;7950.55;044156
5101;13/05/2024;7950.55;044156
5101;13/05/2024;7950.55;044156
5101;13/05/2024;7950.55;044156
5101;13/05/2024;7950.55;044156
5102;13/05/2024;8681.72;041433
5102;13/05/2024;8681.72;041433
5102;13/05/2024;8681.72;041433
5102;22/11/2023;35900;
5102;22/05/2024;679.3;044071
5102;22/04/2019;2245.29;
5106;04/06/2024;0;
5106;04/06/2024;0;
5106;04/06/2024;0;
5106;04/06/2024;0;
5106;04/06/2024;0;
5106;04/06/2024;0;
5106;04/06/2024;0;
5106;04/06/2024;0;
5102;31/01/2019;2352.15;
5100;21/07/2011;210;044037
5100;21/07/2011;210;044037
5100;21/07/2011;210;044037
5100;21/07/2011;210;044037
5100;21/07/2011;210;044037
5102;29/04/2020;1407.78;
5106;12/06/2024;0;
5106;12/06/2024;0;
5106;18/06/2024;0;
5106;20/06/2024;0;
5106;20/06/2024;0;
5106;20/06/2024;0;
5106;20/06/2024;0;
5106;20/06/2024;0;
5101;09/02/2012;42621.2;044353
5101;21/05/2014;57848.95;
5106;28/06/2024;0;
5106;28/06/2024;0;
5106;28/06/2024;0;
5102;12/06/2024;3349.95;042833
5102;12/06/2024;1200;042847
5101;12/05/2017;1403.15;
5101;18/06/2024;1754.73;044473
5101;18/06/2024;38703;044466
5101;18/06/2024;1098.52;044465
5101;20/06/2024;1471.69;044267
5101;24/06/2024;2622.54;043793
5101;24/06/2024;2622.54;043793
5101;27/11/2012;849.57;007461
5101;27/11/2012;849.57;007461
5101;05/06/2012;3160;004109
5101;09/05/2012;519.58;004496
5101;09/05/2012;519.58;004496
5101;12/06/2012;4173.01;005642
5101;09/05/2012;519.58;004496
5101;09/05/2012;519.58;004496
5101;13/04/2012;3661.71;005233
5101;13/04/2012;3661.71;005233
5101;12/06/2012;4173.01;005642
5101;19/03/2012;6701.29;004991
5101;22/05/2012;6800;005566
5101;15/03/2012;2276.82;004508
5101;15/03/2012;6830.46;004781
5101;07/03/2012;27163.74;004710
5101;07/03/2012;27163.74;004710
5101;07/03/2012;27163.74;004710
5101;07/03/2012;27163.74;004710
5101;07/03/2012;27163.74;004710
5101;07/03/2012;27163.74;004710
5101;07/03/2012;27163.74;004710
5101;07/03/2012;27163.74;004710
5101;07/03/2012;27163.74;004710
5101;21/11/2011;25409.72;002824
5101;21/11/2011;25409.72;002824
5101;21/11/2011;25409.72;002824
5101;21/11/2011;25409.72;002824
5101;09/02/2012;42621.2;
5101;20/12/2012;201.96;007863
5101;19/10/2011;519.58;003179
5101;19/10/2011;519.58;003179
5101;18/10/2011;1041.76;002681
5101;19/10/2011;519.58;003179
5101;19/10/2011;519.58;003179
5101;21/11/2011;6363.04;001443
5101;08/07/2011;4419.28;001842
5101;08/07/2011;4419.28;001842
5101;08/07/2011;4419.28;001842
5101;08/07/2011;4419.28;001842
5101;08/07/2011;4419.28;001842
5101;07/06/2017;1060.01;022409
5101;12/05/2017;1403.15;
5101;01/06/2017;3654;022517
5101;14/06/2017;963.12;022680
5101;21/11/2011;6363.04;
5101;02/12/2011;161.71;
5101;10/07/2017;1266.66;023126
5101;17/07/2017;2727.8;023238
5116;10/10/2023;1288;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5101;04/08/2017;17946;023222
5101;04/08/2017;17946;023222
5102;04/05/2023;3045.88;
5101;16/08/2017;260000;023273
5101;18/08/2017;8715.92;023544
5101;18/08/2017;8715.92;023544
5101;18/08/2017;8715.92;023544
5101;24/08/2017;5226.17;023612
5101;09/02/2012;42621.2;
5102;26/08/2020;5321;
5101;12/05/2017;1403.15;
5106;28/04/2025;0;
5101;21/11/2011;6363.04;
5109;04/03/2020;116000;
5101;04/07/2012;1850.01;
5101;02/12/2011;161.71;
5101;11/03/2015;734;
5102;26/08/2020;5321;
5101;21/11/2011;6363.04;
5102;20/01/2022;1729.47;
5101;21/11/2011;6363.04;
5102;26/08/2020;5321;
5101;14/06/2017;963.12;
5101;17/06/2015;772.06;
5101;17/06/2015;772.06;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;14/06/2017;963.12;
5115;21/02/2014;5800;
5101;24/02/2014;1453.6;003529
5100;21/07/2011;210;
5101;11/03/2015;734;
5102;29/04/2020;1407.78;
5102;27/07/2022;45.94;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;21/05/2014;57848.95;
5101;10/08/2022;653.36;
5101;10/08/2022;653.36;
5101;10/08/2022;653.36;
5102;29/04/2020;1407.78;
5102;22/05/2023;10648;
5102;18/02/2019;3678.26;
5100;21/10/2019;30000;
5101;11/06/2012;5184.55;
5102;14/08/2023;173;
5101;22/02/2022;6593.29;012053
5101;21/05/2014;57848.95;
5101;21/02/2022;11528.38;011678
5101;30/10/2017;311;024170
5101;21/11/2011;6363.04;
5101;21/02/2022;11528.38;011678
5102;26/08/2021;2950;
5101;11/03/2015;734;
5109;04/03/2020;116000;
5101;21/02/2022;11528.38;011678
5100;21/10/2019;30000;
5101;11/06/2012;5184.55;
5149;10/04/2015;0;
5101;22/02/2022;6593.29;012053
5101;22/02/2022;6593.29;012053
5101;21/02/2022;11528.38;011678
5101;21/02/2022;11528.38;011678
5101;21/02/2022;11528.38;011678
5128;21/09/2021;14990.39;
5102;27/07/2022;45.94;
5102;18/07/2022;183.76;
5101;11/06/2012;5184.55;
5101;21/02/2022;11528.38;011678
5101;14/12/2017;619.04;024558
5101;14/12/2017;619.04;024558
5101;14/12/2017;619.04;024558
5101;02/12/2011;161.71;
5102;29/04/2020;1407.78;
5101;05/08/2019;700.69;010171
5100;21/07/2011;210;
5101;09/10/2019;2784;
5101;09/10/2019;2784;
5101;09/10/2019;2784;
5101;09/10/2019;2784;
5101;09/10/2019;2784;
5101;09/10/2019;2784;
5100;21/10/2019;30000;
5100;21/07/2011;210;
5101;29/07/2020;12890.66;
5101;22/04/2020;9608.15;010676
5101;22/04/2020;9608.15;010676
5101;22/04/2020;9608.15;010676
5101;11/03/2015;734;008828
5101;11/03/2015;734;008828
5197;09/05/2019;62.85;
5102;31/01/2019;2352.15;
5101;31/03/2014;790;
5101;15/01/2018;18200;
5101;15/12/2011;691.53;
5101;15/12/2011;691.53;
5101;19/12/2011;30.71;010120
5101;15/12/2011;691.53;
5101;15/12/2011;691.53;
5101;15/12/2011;691.53;
5101;21/11/2011;6363.04;
5101;19/12/2011;30.71;010120
5101;19/12/2011;30.71;010120
5101;11/03/2015;734;012394
5102;29/04/2020;1407.78;
5101;12/06/2012;4173.01;
5101;20/12/2012;201.96;
5101;09/02/2012;42621.2;
5101;20/12/2012;201.96;
5101;21/01/2013;258.06;
5102;26/08/2020;5321;
5102;05/11/2025;484261.49;
5101;21/11/2011;6363.04;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;28/08/2014;5602.1;
5101;19/08/2011;1480;
5101;23/11/2011;409.5;
5101;23/11/2011;409.5;
5101;23/11/2011;409.5;
5101;17/08/2015;431737.77;
5101;17/08/2015;431737.77;
5101;17/08/2015;431737.77;
5101;17/08/2015;431737.77;
5101;17/08/2015;431737.77;
5101;21/11/2011;6363.04;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5102;29/04/2020;1407.78;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5101;25/05/2015;3436.56;
5109;04/03/2020;116000;
5101;11/01/2018;8090;024675
5101;11/01/2018;8090;024675
5101;11/01/2018;8090;024675
5101;11/06/2012;5184.55;
5101;15/01/2018;18200;021963
5101;11/05/2016;46594.34;
5101;07/07/2016;5794.4;
5149;10/04/2015;0;
5101;21/05/2014;57848.95;
5116;10/10/2023;1283;
5116;10/10/2023;1283;
5109;04/03/2020;116000;
5101;02/12/2011;161.71;
5101;11/03/2015;734;
5101;02/12/2011;161.71;
5120;19/12/2019;1080.28;
5102;18/07/2022;183.76;
5101;11/06/2012;5184.55;
5101;21/11/2011;6363.04;
5101;08/09/2017;17998.59;
5102;26/08/2021;2950;
5100;21/10/2019;30000;
5101;25/07/2011;8500.86;002010
5101;25/07/2011;8500.86;002010
5101;11/03/2015;734;
5101;10/08/2011;33276.72;002434
5101;10/08/2011;33276.72;002434
5101;10/08/2011;33276.72;002434
5101;18/10/2011;14.96;003191
5101;18/10/2011;14.96;003191
5101;23/08/2011;3671.99;002679
5101;12/05/2017;1403.15;
5135;16/02/2018;4617.67;024906
5135;16/02/2018;4617.67;024906
5135;16/02/2018;4617.67;024906
5101;21/11/2011;25409.72;002824
5101;19/12/2011;30.71;003753
5101;02/03/2012;32115;003666
5101;22/02/2012;41847;004555
5101;22/02/2012;41847;004555
5101;02/03/2012;32115;003666
5101;01/03/2012;1348.3;003290
5101;01/03/2012;1348.3;003290
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;06/03/2012;22550.53;004704
5101;12/07/2012;73.71;005857
5101;03/08/2012;7500;006306
5101;01/10/2012;1092;006792
5101;05/11/2012;4740;007288
5101;29/10/2012;83751.96;006944
5101;08/10/2012;12000;006958
5101;07/12/2012;9018.07;007692
5101;07/12/2012;9018.07;007692
5101;07/12/2012;9018.07;007692
5101;07/12/2012;9018.07;007692
5101;07/12/2012;9018.07;007692
5101;07/12/2012;9018.07;007692
5101;07/12/2012;9018.07;007692
5101;22/04/2020;9608.15;010676
5115;24/02/2014;17230;011606
5101;30/01/2013;5400;008046
5115;24/02/2014;17230;011606
5115;21/02/2014;5800;011992
5101;31/03/2014;790;
5101;08/03/2013;323.4;008365
5101;21/03/2013;120100.86;008569
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;6052.83;009322
5101;24/06/2013;4896.16;009325
5101;24/06/2013;4896.16;009325
5101;24/06/2013;4896.16;009325
5101;24/06/2013;5355.4;009321
5101;24/06/2013;4896.16;009325
5101;24/06/2013;4896.16;009325
5101;24/06/2013;4896.16;009325
5101;24/06/2013;4896.16;009325
5101;24/06/2013;4896.16;009325
5101;24/06/2013;4896.16;009325
5101;24/06/2013;5355.4;009321
5101;24/06/2013;4896.16;009325
5101;24/06/2013;5355.4;009321
5101;24/06/2013;4896.16;009325
5101;24/06/2013;4896.16;009325
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;24/06/2013;5355.4;009321
5101;12/06/2013;467.07;009565
5101;19/06/2013;602;009426
5101;08/07/2013;5449.05;009767
5101;07/08/2013;3000.77;009815
5102;26/08/2020;5321;
5101;08/08/2013;7347.14;010088
5101;08/08/2013;7347.14;010088
5101;08/08/2013;7347.14;010088
5101;08/08/2013;7347.14;010088
5101;14/08/2013;229.5;009729
5101;07/08/2013;3000.77;009815
5101;07/08/2013;14000;010135
5101;08/08/2013;7347.14;010088
5101;08/08/2013;7347.14;010088
5101;07/08/2013;3000.77;009815
5101;07/08/2013;3000.77;009815
5101;07/08/2013;3000.77;009815
5101;13/08/2013;229.5;009729
5101;06/09/2013;67.28;003283
5101;05/09/2013;658.9;010305
5101;21/10/2013;111.42;010126
5101;13/11/2013;3520.91;010898
5101;11/11/2013;342474.4;011056
5101;11/03/2015;734;
5101;20/12/2013;3790;011489
5101;20/12/2013;3790;011489
5101;20/12/2013;3790;011489
5101;20/01/2014;238.54;011764
5101;30/09/2014;1862.56;014590
5101;30/09/2014;10909.5;014540
5101;19/02/2013;6551.74;008350
5101;30/09/2014;1862.56;014590
5101;12/03/2014;20938.94;012323
5101;12/03/2014;3868.51;012213
5101;12/03/2014;3868.51;012213
5101;30/09/2014;1862.56;014590
5101;30/09/2014;1862.56;014590
5101;07/04/2017;2860;
5183;27/10/2023;43928.56;
5101;14/03/2018;998.42;024711
